cdc2k_amici,cdc2k_copasi,cdc2k_tellurium,cdc2k-P_amici,cdc2k-P_copasi,cdc2k-P_tellurium,p-cyclin_cdc2_amici,p-cyclin_cdc2_copasi,p-cyclin_cdc2_tellurium,p-cyclin_cdc2-p_amici,p-cyclin_cdc2-p_copasi,p-cyclin_cdc2-p_tellurium,cyclin_amici,cyclin_copasi,cyclin_tellurium,p-cyclin_amici,p-cyclin_copasi,p-cyclin_tellurium
0.6983674167612797,0.6983674080551721,0.009641884148917442,0.6983674167612797,0.6983674080551721,0.009641884148917442,0.29357110341746545,0.29357110906326944,0.009641884148917442,0.29357110341746545,0.29357110906326944,0.009641884148917442,0.009641876851746617,0.009641868487103616,0.009641884148917442,0.009641876851746617,0.009641868487103616,0.009641884148917442
0.6976085361461266,0.6976085274494517,0.009798896014351695,0.6976085361461266,0.6976085274494517,0.009798896014351695,0.29425204625594586,0.29425205159343454,0.009798896014351695,0.29425204625594586,0.29425205159343454,0.009798896014351695,0.009798889796937231,0.009798881859621543,0.009798896014351695,0.009798889796937231,0.009798881859621543,0.009798896014351695
0.6968575270607134,0.696857518442669,0.009954412925487204,0.6968575270607134,0.696857518442669,0.009954412925487204,0.2949248846143922,0.29492488947407874,0.009954412925487204,0.2949248846143922,0.29492488947407874,0.009954412925487204,0.009954407741252655,0.00995440030257971,0.009954412925487204,0.009954407741252655,0.00995440030257971,0.009954412925487204
0.6961144153086655,0.6961144070867942,0.010108547020091868,0.6961144153086655,0.6961144070867942,0.010108547020091868,0.2955895261931916,0.2955895306295143,0.010108547020091868,0.2955895261931916,0.2955895306295143,0.010108547020091868,0.0101085428527859,0.010108536248813086,0.010108547020091868,0.0101085428527859,0.010108536248813086,0.010108547020091868
0.6953792332870962,0.6953792258291813,0.01026141072361205,0.6953792332870962,0.6953792258291813,0.01026141072361205,0.29624587287717014,0.2962458768602881,0.01026141072361205,0.29624587287717014,0.2962458768602881,0.01026141072361205,0.01026140718287204,0.010261401809032419,0.01026141072361205,0.01026140718287204,0.010261401809032419,0.01026141072361205
0.694652019926518,0.6946520131878179,0.01041311523333177,0.694652019926518,0.6946520131878179,0.01041311523333177,0.2968938205426528,0.2968938241964106,0.01041311523333177,0.2968938205426528,0.2968938241964106,0.01041311523333177,0.01041311260653705,0.010413108332355396,0.01041311523333177,0.01041311260653705,0.010413108332355396,0.01041311523333177
0.6939328206528165,0.6939328150282271,0.010563772935780931,0.6939328206528165,0.6939328150282271,0.010563772935780931,0.2975332588591503,0.29753326222393406,0.010563772935780931,0.2975332588591503,0.29753326222393406,0.010563772935780931,0.010563770792625373,0.01056376801611665,0.010563772935780931,0.010563770792625373,0.01056376801611665,0.010563772935780931
0.693221687365084,0.6932216824439409,0.010713494692333653,0.693221687365084,0.6932216824439409,0.010713494692333653,0.29816407105521475,0.2981640741963587,0.010713494692333653,0.29816407105521475,0.2981640741963587,0.010713494692333653,0.010713493195264866,0.010713491358559474,0.010713494692333653,0.010713493195264866,0.010713491358559474,0.010713494692333653
0.6925186784413373,0.6925186743204826,0.010862391772505496,0.6925186784413373,0.6925186743204826,0.010862391772505496,0.2987861336591352,0.2987861365679991,0.010862391772505496,0.2987861336591352,0.2987861365679991,0.010862391772505496,0.010862391074366514,0.01086239021651103,0.010862391772505496,0.010862391074366514,0.01086239021651103,0.010862391772505496
0.6918238587748738,0.6918238551084691,0.011010575561293454,0.6918238587748738,0.6918238551084691,0.011010575561293454,0.29939931623466054,0.29939931894057387,0.011010575561293454,0.29939931623466054,0.29939931894057387,0.011010575561293454,0.011010575543026195,0.011010575217215369,0.011010575561293454,0.011010575543026195,0.011010575217215369,0.011010575561293454
0.6911372998333865,0.6911372964612613,0.01115815676642461,0.6911372998333865,0.6911372964612613,0.01115815676642461,0.3000034810926475,0.3000034835266623,0.01115815676642461,0.3000034810926475,0.3000034835266623,0.01115815676642461,0.011158157632891293,0.011158157594644618,0.01115815676642461,0.011158157632891293,0.011158157594644618,0.01115815676642461
0.6904590797380119,0.6904590765488812,0.011305246768377028,0.6904590797380119,0.6904590765488812,0.011305246768377028,0.3005984829689944,0.3005984851344807,0.011305246768377028,0.3005984829689944,0.3005984851344807,0.011305246768377028,0.011305248374981307,0.011305248479658461,0.011305246768377028,0.011305248374981307,0.011305248479658461,0.011305246768377028
0.6897892833651459,0.6897892803226527,0.011451956508649044,0.6897892833651459,0.6897892803226527,0.011451956508649044,0.30118416866785663,0.30118417051406693,0.011451956508649044,0.30118416866785663,0.30118417051406693,0.011451956508649044,0.011451958898649034,0.011451959085509389,0.011451956508649044,0.011451958898649034,0.011451959085509389,0.011451956508649044
0.6891280024748219,0.689127999608133,0.011598397754987609,0.6891280024748219,0.689127999608133,0.011598397754987609,0.3017603766735698,0.3017603781643484,0.011598397754987609,0.3017603766735698,0.3017603781643484,0.011598397754987609,0.011598400551119189,0.011598400839667972,0.011598397754987609,0.011598400551119189,0.011598400839667972,0.011598397754987609
0.6884753358669276,0.6884753334081418,0.011744682404032201,0.6884753358669276,0.6884753334081418,0.011744682404032201,0.3023269367308461,0.3023269376237122,0.011744682404032201,0.3023269367308461,0.3023269376237122,0.011744682404032201,0.011744685037055424,0.011744685620875153,0.011744682404032201,0.011744685037055424,0.011744685620875153,0.011744682404032201
0.6878313895647019,0.6878313878987435,0.011890922320200835,0.6878313895647019,0.6878313878987435,0.011890922320200835,0.30288366938882905,0.3028836691930448,0.011890922320200835,0.30288366938882905,0.3028836691930448,0.011890922320200835,0.01189092457618482,0.011890925746158864,0.011890922320200835,0.01189092457618482,0.011890925746158864,0.011890922320200835
0.6871962770254878,0.6871962761540219,0.012037229743875685,0.6871962770254878,0.6871962761540219,0.012037229743875685,0.3034303855037457,0.30343038429928176,0.012037229743875685,0.3034303855037457,0.30343038429928176,0.012037229743875685,0.012037232078073801,0.012037233828403045,0.012037229743875685,0.012037232078073801,0.012037233828403045,0.012037229743875685
0.686570119378957,0.6865701195316973,0.012183720798188614,0.686570119378957,0.6865701195316973,0.012183720798188614,0.3039668856978784,0.3039668832612743,0.012183720798188614,0.3039668856978784,0.3039668832612743,0.012183720798188614,0.012183721333969895,0.012183723811520317,0.012183720798188614,0.012183721333969895,0.012183723811520317,0.012183720798188614
0.6859530457000055,0.6859530475967861,0.012330509211967005,0.6859530457000055,0.6859530475967861,0.012330509211967005,0.3044929597646505,0.3044929552150989,0.012330509211967005,0.3044929597646505,0.3044929552150989,0.012330509211967005,0.01233050722997605,0.01233051093763711,0.012330509211967005,0.01233050722997605,0.01233051093763711,0.012330509211967005
0.6853451933130508,0.6853451967439576,0.012477710176729365,0.6853451933130508,0.6853451967439576,0.012477710176729365,0.3050083860234119,0.30500837963563465,0.012477710176729365,0.3050083860234119,0.30500837963563465,0.012477710176729365,0.012477705979145269,0.012477710690164054,0.012477710176729365,0.012477705979145269,0.012477710690164054,0.012477710176729365
0.6847467081300885,0.6847467130111187,0.012625440512249375,0.6847467081300885,0.6847467130111187,0.012625440512249375,0.3055129306181872,0.3055129224382409,0.012625440512249375,0.3055129306181872,0.3055129224382409,0.012625440512249375,0.01262543537338111,0.012625440920427493,0.012625440512249375,0.01262543537338111,0.012625440920427493,0.012625440512249375
0.6841577450268427,0.6841577522083976,0.01277382392214232,0.6841577450268427,0.6841577522083976,0.01277382392214232,0.30600634675121224,0.3060063355563767,0.01277382392214232,0.30600634675121224,0.3060063355563767,0.01277382392214232,0.012773815057416385,0.012773821939317908,0.01277382392214232,0.012773815057416385,0.012773821939317908,0.01277382392214232
0.683578468260325,0.6835784774111829,0.012922979461051831,0.683578468260325,0.6835784774111829,0.012922979461051831,0.3064883738439004,0.30648836005766866,0.012922979461051831,0.3064883738439004,0.30648836005766866,0.012922979461051831,0.012922966826699087,0.01292297473172543,0.012922979461051831,0.012922966826699087,0.01292297473172543,0.012922979461051831
0.6830090519302614,0.683009062760113,0.013073030268268587,0.6830090519302614,0.683009062760113,0.013073030268268587,0.3069587366192903,0.30695872056166323,0.013073030268268587,0.3069587366192903,0.30695872056166323,0.013073030268268587,0.013073014950558801,0.013073023586974823,0.013073030268268587,0.013073014950558801,0.013073023586974823,0.013073030268268587
0.6824496804875066,0.6824496939528868,0.013224103395037412,0.6824496804875066,0.6824496939528868,0.013224103395037412,0.3074171440986949,0.3074171241450841,0.013224103395037412,0.3074171440986949,0.3074171241450841,0.013224103395037412,0.01322408652241332,0.013224096379526297,0.013224103395037412,0.01322408652241332,0.013224096379526297,0.013224103395037412
0.6819005492937474,0.6819005651123136,0.013376332486361485,0.6819005492937474,0.6819005651123136,0.013376332486361485,0.30786328850290634,0.3078632651206066,0.013376332486361485,0.30786328850290634,0.3078632651206066,0.013376332486361485,0.013376311839532999,0.013376322702496729,0.013376332486361485,0.013376311839532999,0.013376322702496729,0.013376332486361485
0.6813618652375536,0.6813618830977277,0.013529848901919068,0.6813618652375536,0.6813618830977277,0.013529848901919068,0.30829684404673463,0.3082968177666236,0.013529848901919068,0.30829684404673463,0.3082968177666236,0.013529848901919068,0.013529824815414081,0.013529836478185826,0.013529848901919068,0.013529824815414081,0.013529836478185826,0.013529848901919068
0.6808338474121762,0.6808338685853866,0.013684789559727838,0.6808338474121762,0.6808338685853866,0.013684789559727838,0.3087174656147554,0.308717434069869,0.013684789559727838,0.3087174656147554,0.308717434069869,0.013684789559727838,0.013684763428112819,0.01368477657177596,0.013684789559727838,0.013684763428112819,0.01368477657177596,0.013684789559727838
0.6803167278610307,0.6803167521832922,0.013841298317611321,0.6803167278610307,0.6803167521832922,0.013841298317611321,0.3091247873049094,0.30912475083726254,0.013841298317611321,0.3091247873049094,0.30912475083726254,0.013841298317611321,0.013841270208258599,0.013841284745656064,0.013841298317611321,0.013841270208258599,0.013841284745656064,0.013841298317611321
0.679810752397608,0.6798107795058563,0.013999524787755782,0.679810752397608,0.6798107795058563,0.013999524787755782,0.3095184208246315,0.30951838020209765,0.013999524787755782,0.3095184208246315,0.30951838020209765,0.013999524787755782,0.013999492771040782,0.013999508520771043,0.013999524787755782,0.013999492771040782,0.013999508520771043,0.013999524787755782
0.6793161815076224,0.6793162132435845,0.014159620148924131,0.6793161815076224,0.6793162132435845,0.014159620148924131,0.3098979537217814,0.30989790562819836,0.014159620148924131,0.3098979537217814,0.30989790562819836,0.014159620148924131,0.014159584397177707,0.014159602421457943,0.014159620148924131,0.014159584397177707,0.014159602421457943,0.014159620148924131
0.6788332913422884,0.6788333276166834,0.014321742692504105,0.6788332913422884,0.6788333276166834,0.014321742692504105,0.31026294743007704,0.3102628923560583,0.014321742692504105,0.31026294743007704,0.3102628923560583,0.014321742692504105,0.014321704668638502,0.014321724915250852,0.014321742692504105,0.014321704668638502,0.014321724915250852,0.014321742692504105
0.6783623748127763,0.678362415001157,0.014486062424135764,0.6783623748127763,0.678362415001157,0.014486062424135764,0.3106129351058894,0.3106128746618769,0.014486062424135764,0.3106129351058894,0.3106128746618769,0.014486062424135764,0.014486020165713601,0.014486042256732029,0.014486062424135764,0.014486020165713601,0.014486042256732029,0.014486062424135764
